Compound_ID,InChIKey,Name,Molecule_ChEMBL_ID,Nivel_Modelo,Modelo_Detalle,Especie,Tejido_Organo,Tipo_Ensayo,Categoria_Endpoint,Endpoint_Original,Efecto_Magnitud,Efecto_Unidad,Es_Puro,Tipo_Efecto_Direccion,Concentracion_Dosis,Tiempo_Exposicion,Target_Conocido,Mecanismo_Propuesto,Ensayo_ChEMBL_ID,Referencia_Bibliografica,Metodo_Obtencion,Efecto_pX,Efecto_Magnitud_Numerico
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,C6,Rattus norvegicus,,A — Cytotoxicity against rat C6 cells assessed as cell viability at 20 uM by MTT assay relative to control,Citotoxicidad / viabilidad celular,Activity,95.0,%,True,,,,,,CHEMBL4000539,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,95.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,BV-2,Mus musculus,,F — Antineuroinflammatory activity in mouse BV2 cells assessed as inhibition of LPS-induced nitric oxide production after 24 hrs by Griess assay,Efecto celular (sin especificar — revisar assay_description),IC50,50000.0,nM,True,,,,,,CHEMBL4000540,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.301029995663981,50000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,BT-549,Homo sapiens,,F — Cytotoxicity against human BT549 cells after 48 hrs by SRB assay,Citotoxicidad / viabilidad celular,IC50,10000.0,nM,True,,,,,,CHEMBL4000541,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,A549,Homo sapiens,,F — Cytotoxicity against human A549 cells after 48 hrs by SRB assay,Citotoxicidad / viabilidad celular,IC50,10000.0,nM,True,,,,,,CHEMBL4000542,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,SK-OV-3,Homo sapiens,,F — Cytotoxicity against human SKOV3 cells after 48 hrs by SRB assay,Citotoxicidad / viabilidad celular,IC50,10000.0,nM,True,,,,,,CHEMBL4000543,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,SK-MEL-2,Homo sapiens,,F — Cytotoxicity against human SK-MEL-2 cells after 48 hrs by SRB assay,Citotoxicidad / viabilidad celular,IC50,10000.0,nM,True,,,,,,CHEMBL4000544,J Nat Prod (2016) [CHEMBL4000160],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as inhibition of AAPH-induced peroxyl radical generation at 0.1 to 1 uM measured as trolox equivalent preincubated for 15 mins followed by AAPH addition measured evey 60 secs for 60 mins by ORAC-FL assay,Antioxidante (radical/peroxidación),Activity,3.74,equiv,True,,,,,,CHEMBL4003228,Eur J Med Chem (2017) [CHEMBL4002576],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.74
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Cholinesterase,Equus caballus,,B — Inhibition of equine serum BuChE at 25 uM using butyrylthiocholine chloride as substrate measured after 15 mins by Ellman's method relative to control,Actividad enzimática / inhibición de proteína específica,Inhibition,5.0,%,True,,,,Cholinesterase,,CHEMBL4011755,Eur J Med Chem (2017) [CHEMBL4011587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,5.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Acetylcholinesterase,Electrophorus electricus,,A — Inhibition of electric eel AChE at 25 uM using acetylthiocholine chloride as substrate measured after 15 mins by Ellman's method relative to control,Actividad enzimática / inhibición de proteína específica,Inhibition,5.0,%,True,,,,Acetylcholinesterase,,CHEMBL4011754,Eur J Med Chem (2017) [CHEMBL4011587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,5.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Amyloid-beta precursor protein,Homo sapiens,,B — Inhibition of amyloid beta (1 to 42) (unknown origin) self-aggregation at 25 uM after 24 hrs by thioflavin-T fluorescence assay relative to control,Actividad enzimática / inhibición de proteína específica,Inhibition,28.3,%,True,,,,Amyloid-beta precursor protein,,CHEMBL4011765,Eur J Med Chem (2017) [CHEMBL4011587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,28.3
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as inhibition of AAPH-induced peroxyl radical generation measured as trolox equivalent at 1 to 10 uM preincubated for 15 mins followed by AAPH addition measured every minute for 90 mins by ORAC-FL assay,Antioxidante (radical/peroxidación),Activity,1.1,equiv,True,,,,,,CHEMBL4011770,Eur J Med Chem (2017) [CHEMBL4011587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.1
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,UNCHECKED,Unchecked,,,B — Inhibition of recombinant HIV-1 group M subtype B RT-RNase H activity expressed in Escherichia coli M15 using 18-nucleotide 3'-fluorescein-labeled RNA annealed to a complementary 18-nucleotide 5'-dabsyl-labeled DNA as substrate measured after 1 hr,Efecto bioquímico general (target no molecular),IC50,100000.0,nM,True,,,,,,CHEMBL4014684,Eur J Med Chem (2017) [CHEMBL4014280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.0,100000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,UNCHECKED,Unchecked,,,B — Inhibition of wild-type HIV1 RT associated RNA dependent DNA polymerase activity using poly(A) template/oligo(dT) primer after 30 mins by picogreen staining based method,Efecto bioquímico general (target no molecular),IC50,100000.0,nM,True,,,,,,CHEMBL4014685,Eur J Med Chem (2017) [CHEMBL4014280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.0,100000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins,Antioxidante (radical/peroxidación),EC50,35540.0,nM,True,,,,,,CHEMBL4038440,Eur J Med Chem (2017) [CHEMBL4038269],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.449282576530718,35540.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,SH-SY5Y,Homo sapiens,,F — Antioxidant activity in human SH-SY5Y cells assessed as reduction in H2O2-induced reactive oxygen species formation measured after 24 hrs by DCFH-DA probe based fluorescence assay,Antioxidante (radical/peroxidación),IC50,11820.0,nM,True,,,,,,CHEMBL4038441,Eur J Med Chem (2017) [CHEMBL4038269],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.927382523454764,11820.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Amyloid-beta precursor protein,Homo sapiens,,B — Inhibition of self-induced amyloid beta (1 to 42) (unknown origin) aggregation by thioflavin T-based fluorometric assay,Actividad enzimática / inhibición de proteína específica,IC50,100000.0,nM,True,,,,Amyloid-beta precursor protein,,CHEMBL4132634,Eur J Med Chem (2017) [CHEMBL4130383],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.0,100000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,MDA-MB-231,Homo sapiens,,F — Antiproliferative activity against human MDA-MB-231 cells after 24 hrs by MTT assay,Citotoxicidad / viabilidad celular,IC50,500.0,nM,True,,,,,,CHEMBL4142294,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",6.301029995663981,500.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,BT-549,Homo sapiens,,F — Antiproliferative activity against human BT549 cells after 24 hrs by MTT assay,Citotoxicidad / viabilidad celular,IC50,1200.0,nM,True,,,,,,CHEMBL4142295,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.920818753952375,1200.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,MCF7,Homo sapiens,,F — Antiproliferative activity against human MCF7 cells at 1 nM to 100 uM after 24 hrs by MTT assay relative to control,Citotoxicidad / viabilidad celular,Efficacy,96.0,%,True,,,,,,CHEMBL4142296,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,96.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,UNCHECKED,Unchecked,,,F — Antiproliferative activity against mouse mammary carcinoma cell at 1 nM to 100 uM after 24 hrs by MTT assay relative to control,Citotoxicidad / viabilidad celular,Efficacy,100.0,%,True,,,,,,CHEMBL4142297,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,100.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,MDA-MB-231,Homo sapiens,,F — Antiproliferative activity against human MDA-MB-231 cells at 1 nM to 100 uM after 24 hrs by MTT assay relative to control,Citotoxicidad / viabilidad celular,Efficacy,92.0,%,True,,,,,,CHEMBL4142298,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,92.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,BT-549,Homo sapiens,,F — Antiproliferative activity against human BT549 cells at 1 nM to 100 uM after 24 hrs by MTT assay relative to control,Citotoxicidad / viabilidad celular,Efficacy,99.0,%,True,,,,,,CHEMBL4142299,J Nat Prod (2017) [CHEMBL4138184],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,99.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,HT-22,Mus musculus,,F — Neuroprotective activity against oxygen glucose deprivation-induced cell death in mouse HT22 cells assessed as compound level causing increase cell survival at 6.25 to 100 uM by MTT assay,Efecto celular (sin especificar — revisar assay_description),Activity,1000.0,uM,True,,,,,,CHEMBL4187774,Bioorg Med Chem Lett (2018) [CHEMBL4184226],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins under dark condition,Antioxidante (radical/peroxidación),IC50,75000.0,nM,True,,,,,,CHEMBL4193264,J Nat Prod (2017) [CHEMBL4190302],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.1249387366083,75000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as inhibition of AAPH-induced peroxyl radical generation measured as trolox equivalent preincubated for 15 mins followed by AAPH addition measured every min for 120 mins by ORAC-FL assay,Antioxidante (radical/peroxidación),Activity,2.56,equiv,True,,,,,,CHEMBL4193451,Eur J Med Chem (2017) [CHEMBL4190315],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2.56
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,BV-2,Mus musculus,,F — Antiinflammatory activity in mouse BV2 cells assessed as inhibition of LPS-induced microglial activation after 24 hrs by Griess reagent based assay,Efecto celular (sin especificar — revisar assay_description),EC50,10000.0,nM,True,,,,,,CHEMBL4196899,Eur J Med Chem (2018) [CHEMBL4196016],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,HT-22,Mus musculus,,F — Neuroprotective activity against IAA-induced ischemia in mouse HT22 cells assessed as increase in cell viability cotreated with IAA for 2 hrs followed by IAA wash out measured after 24 hrs by MTT assay,Citotoxicidad / viabilidad celular,EC50,10000.0,nM,True,,,,,,CHEMBL4196898,Eur J Med Chem (2018) [CHEMBL4196016],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.0,10000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Dihydroorotate dehydrogenase (fumarate),Leishmania major,,B — Inhibition of recombinant oligo-histidine-tagged Leishmania major DHODH expressed in Escherichia coli BL21(DE3) cells using DHO as substrate measured after 60 secs,Actividad enzimática / inhibición de proteína específica,IC50,413400.0,nM,True,,,,Dihydroorotate dehydrogenase (fumarate),,CHEMBL4263518,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.3836295277087305,413400.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Dihydroorotate dehydrogenase (fumarate),Leishmania major,,B — Inhibition of recombinant oligo-histidine-tagged Leishmania major DHODH expressed in Escherichia coli BL21(DE3) cells using DHO as substrate measured after 60 secs,Actividad enzimática / inhibición de proteína específica,IC50,398107.17,nM,True,,,,Dihydroorotate dehydrogenase (fumarate),,CHEMBL4263518,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.4000000006038094,398107.17
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,Leishmania donovani,Leishmania donovani,,F — Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 amastigotes after 72 hrs by Alamar Blue assay,Actividad antimicrobiana/antiparasitaria,IC50,154590.0,nM,True,,,,,,CHEMBL4263546,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.8108186028192628,154590.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,Trypanosoma cruzi,Trypanosoma cruzi,,F — Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat skeletal myoblasts L-6 cells after 96 hrs by CPRG/Nonidet reagent based spectrophotometric method,Actividad antimicrobiana/antiparasitaria,IC50,154590.0,nM,True,,,,,,CHEMBL4263548,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.8108186028192628,154590.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,Trypanosoma brucei rhodesiense,Trypanosoma brucei rhodesiense,,F — Antitrypanosomal activity against Trypanosoma brucei rhodesiense STIB 900 trypomastigotes after 72 hrs by Alamar Blue assay,Actividad antimicrobiana/antiparasitaria,IC50,427700.0,nM,True,,,,,,CHEMBL4263554,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.368860749743189,427700.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,Leishmania amazonensis,Leishmania amazonensis,,F — Antileishmanial activity against Leishmania amazonensis MHOM/77BR/LTB0016 promastigotes after 72 hrs by MTT assay,Actividad antimicrobiana/antiparasitaria,IC50,1700.0,nM,True,,,,,,CHEMBL4263555,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.769551078621726,1700.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,Leishmania amazonensis,Leishmania amazonensis,,F — Antileishmanial activity against Leishmania amazonensis MHOM/77BR/LTB0016 amastigotes infected in mouse peritoneal macrophages after 48 hrs by Giemsa staining-based assay,Actividad antimicrobiana/antiparasitaria,IC50,7900.0,nM,True,,,,,,CHEMBL4263556,Eur J Med Chem (2018) [CHEMBL4261582],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.102372908709558,7900.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as trolox equivalent of AAPH-induced radical scavenging activity at 70 nM preincubated for 15 mins followed by AAPH addition measured every min for 80 mins by ORAC-FL assay,Antioxidante (radical/peroxidación),Activity,3.74,equiv,True,,,,,,CHEMBL4268084,Eur J Med Chem (2018) [CHEMBL4265938],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.74
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,P — Electrochemical behaviour of the compound assessed as peak potential,Efecto bioquímico general (target no molecular),Ep,335.0,mV,True,,,,,,CHEMBL4271044,Eur J Med Chem (2017) [CHEMBL4270492],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,335.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,P — Electrochemical behaviour of the compound assessed as peak potential using disposable screen-printed carbon electrodes,Efecto bioquímico general (target no molecular),Ep,447.0,mV,True,,,,,,CHEMBL4271045,Eur J Med Chem (2017) [CHEMBL4270492],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,447.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as DPPH free radical scavenging activity,Antioxidante (radical/peroxidación),EC50,92.7,nM,True,,,,,,CHEMBL4271046,Eur J Med Chem (2017) [CHEMBL4270492],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",7.032920265855503,92.7
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,ORGANISM,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2,,F — Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells at 10 uM after 48 hours by high content imaging,Actividad antimicrobiana/antiparasitaria,Inhibition,4.14,%,True,,,,,,CHEMBL4303805,None (2020) [CHEMBL4303101],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,4.14
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Fibroblast growth factor receptor 2,Homo sapiens,,B — Inhibition of FGFR2 (unknown origin) relative to control,Actividad enzimática / inhibición de proteína específica,Inhibition,64.0,%,True,,,,Fibroblast growth factor receptor 2,,CHEMBL4307249,Eur J Med Chem (2019) [CHEMBL4304785],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,64.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,SINGLE PROTEIN,Fibroblast growth factor receptor 1,Homo sapiens,,B — Inhibition of FGFR1 (unknown origin) relative to control,Actividad enzimática / inhibición de proteína específica,Inhibition,92.0,%,True,,,,Fibroblast growth factor receptor 1,,CHEMBL4307248,Eur J Med Chem (2019) [CHEMBL4304785],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,92.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,CELL-LINE,TT,Homo sapiens,,F — Cytotoxicity against human TT cells by trypan blue dye-based assay,Citotoxicidad / viabilidad celular,IC50,150000.0,nM,True,,,,,,CHEMBL4307247,Eur J Med Chem (2019) [CHEMBL4304785],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.8239087409443187,150000.0
B22,KSEBMYQBYZTDHS-HWKANZROSA-N,Ferulic acid,CHEMBL32749,NO TARGET,No relevant target,,,F — Antioxidant activity assessed as trolox equivalents of AAPH radical scavenging activity at 20 uL preincubated for 10 mins followed by AAPH addition measured every min for 120 mins by ORAC-FL assay,Antioxidante (radical/peroxidación),Activity,3.24,umolequiv/umol,True,,,,,,CHEMBL4369153,Medchemcomm (2018) [CHEMBL4368859],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.24
